201710170CLE,Boston Celtics,38.22222222222222,84.4,11.511111111111111,33.577777777777776,18.244444444444444,22.866666666666667,8.311111111111112,32.51111111111111,40.82222222222222,23.933333333333334,7.6,3.7111111111111112,11.777777777777779,21.31111111111111,106.2,99.0,Cleveland Cavaliers,41.09090909090909,84.93181818181819,12.863636363636363,33.22727272727273,17.454545454545453,23.886363636363637,9.590909090909092,35.13636363636363,44.72727272727273,24.34090909090909,6.795454545454546,4.5,12.75,17.363636363636363,112.5,102.0
201710170GSW,Houston Rockets,39.95454545454545,86.61363636363636,13.886363636363637,39.02272727272727,19.863636363636363,25.5,10.5,33.0,43.5,23.886363636363637,8.0,4.204545454545454,15.295454545454545,21.022727272727273,113.6590909090909,122.0,Golden State Warriors,44.47727272727273,87.13636363636364,12.727272727272727,30.863636363636363,17.045454545454547,21.886363636363637,9.431818181818182,36.5,45.93181818181818,31.931818181818183,8.909090909090908,7.886363636363637,14.522727272727273,18.5,118.72727272727273,121.0
201710180BOS,Milwaukee Bucks,38.111111111111114,81.44444444444444,8.933333333333334,24.11111111111111,15.88888888888889,21.133333333333333,8.955555555555556,31.77777777777778,40.733333333333334,23.666666666666668,7.533333333333333,5.466666666666667,13.488888888888889,20.266666666666666,101.04444444444445,108.0,Boston Celtics,39.130434782608695,85.93478260869566,12.630434782608695,33.78260869565217,18.23913043478261,22.67391304347826,9.956521739130435,32.78260869565217,42.73913043478261,26.847826086956523,7.717391304347826,4.521739130434782,13.282608695652174,19.695652173913043,109.1304347826087,100.0
201710180DAL,Atlanta Hawks,37.22222222222222,83.55555555555556,8.777777777777779,26.022222222222222,17.666666666666668,23.955555555555556,9.71111111111111,34.8,44.51111111111111,22.288888888888888,7.733333333333333,4.866666666666666,15.28888888888889,18.177777777777777,100.88888888888889,117.0,Dallas Mavericks,36.30952380952381,82.02380952380952,10.69047619047619,29.714285714285715,16.333333333333332,19.857142857142858,8.142857142857142,32.404761904761905,40.54761904761905,20.976190476190474,7.5476190476190474,3.761904761904762,11.619047619047619,18.357142857142858,99.64285714285714,111.0
201710180DET,Charlotte Hornets,37.095238095238095,85.38095238095238,10.095238095238095,28.80952380952381,18.595238095238095,22.285714285714285,8.5,34.857142857142854,43.357142857142854,21.857142857142858,7.071428571428571,4.166666666666667,12.071428571428571,17.357142857142858,102.88095238095238,90.0,Detroit Pistons,40.5,89.28571428571429,8.119047619047619,23.166666666666668,13.833333333333334,19.547619047619047,11.047619047619047,36.11904761904762,47.166666666666664,22.904761904761905,7.476190476190476,3.7142857142857144,11.30952380952381,18.0,102.95238095238095,102.0
201710180IND,Brooklyn Nets,38.404761904761905,84.83333333333333,10.80952380952381,31.238095238095237,20.095238095238095,25.30952380952381,8.095238095238095,34.666666666666664,42.76190476190476,21.761904761904763,7.357142857142857,4.523809523809524,15.785714285714286,21.285714285714285,107.71428571428571,131.0,Indiana Pacers,40.56818181818182,85.86363636363636,8.977272727272727,23.84090909090909,17.59090909090909,21.818181818181817,8.977272727272727,33.75,42.72727272727273,21.954545454545453,8.045454545454545,5.886363636363637,12.272727272727273,19.09090909090909,107.70454545454545,140.0
201710180MEM,New Orleans Pelicans,38.04761904761905,85.76190476190476,8.880952380952381,25.38095238095238,15.833333333333334,21.61904761904762,8.619047619047619,33.714285714285715,42.333333333333336,21.738095238095237,7.476190476190476,5.166666666666667,13.023809523809524,18.404761904761905,100.80952380952381,91.0,Memphis Grizzlies,35.71111111111111,83.0,9.088888888888889,25.42222222222222,19.11111111111111,24.288888888888888,11.266666666666667,32.44444444444444,43.71111111111111,20.91111111111111,7.5777777777777775,4.888888888888889,12.777777777777779,22.644444444444446,99.62222222222222,103.0
201710180ORL,Miami Heat,38.19047619047619,86.85714285714286,9.166666666666666,26.476190476190474,14.547619047619047,20.095238095238095,11.404761904761905,32.23809523809524,43.642857142857146,21.547619047619047,7.309523809523809,5.690476190476191,12.238095238095237,20.5,100.0952380952381,109.0,Orlando Magic,37.73809523809524,86.54761904761905,8.357142857142858,25.285714285714285,16.761904761904763,22.547619047619047,10.380952380952381,34.023809523809526,44.404761904761905,21.571428571428573,6.9523809523809526,5.309523809523809,12.523809523809524,19.11904761904762,100.5952380952381,116.0
201710180PHO,Portland Trail Blazers,38.43181818181818,85.8409090909091,9.772727272727273,26.954545454545453,19.227272727272727,24.09090909090909,10.227272727272727,33.47727272727273,43.70454545454545,20.045454545454547,7.068181818181818,5.181818181818182,13.636363636363637,22.09090909090909,105.86363636363636,124.0,Phoenix Suns,40.19047619047619,88.73809523809524,7.809523809523809,23.238095238095237,20.69047619047619,26.238095238095237,12.333333333333334,34.023809523809526,46.357142857142854,19.785714285714285,7.857142857142857,5.595238095238095,15.0,24.30952380952381,108.88095238095238,76.0
201710180SAC,Houston Rockets,39.8,86.53333333333333,13.844444444444445,39.15555555555556,20.022222222222222,25.57777777777778,10.533333333333333,32.977777777777774,43.51111111111111,23.77777777777778,7.977777777777778,4.177777777777778,15.266666666666667,20.866666666666667,113.46666666666667,105.0,Sacramento Kings,38.30952380952381,81.42857142857143,9.452380952380953,24.5,18.857142857142858,23.642857142857142,8.047619047619047,32.404761904761905,40.45238095238095,22.523809523809526,7.666666666666667,3.7142857142857144,14.380952380952381,20.142857142857142,104.92857142857143,100.0
201710180SAS,Minnesota Timberwolves,39.404761904761905,85.57142857142857,6.809523809523809,20.476190476190474,18.80952380952381,23.428571428571427,11.619047619047619,30.38095238095238,42.0,22.833333333333332,7.857142857142857,4.619047619047619,13.0,19.547619047619047,104.42857142857143,99.0,San Antonio Spurs,39.2,82.53333333333333,9.6,23.6,17.8,22.333333333333332,9.266666666666667,34.13333333333333,43.4,24.866666666666667,7.933333333333334,6.133333333333334,12.755555555555556,17.666666666666668,105.8,107.0
201710180UTA,Denver Nuggets,40.142857142857146,87.80952380952381,10.30952380952381,29.11904761904762,18.642857142857142,23.738095238095237,12.214285714285714,34.404761904761905,46.61904761904762,22.738095238095237,6.809523809523809,4.023809523809524,14.976190476190476,19.428571428571427,109.23809523809524,96.0,Utah Jazz,36.666666666666664,77.91111111111111,10.177777777777777,26.42222222222222,17.733333333333334,23.91111111111111,8.644444444444444,33.888888888888886,42.53333333333333,19.977777777777778,6.8,4.666666666666667,12.755555555555556,18.533333333333335,101.24444444444444,106.0
201710180WAS,Philadelphia 76ers,38.142857142857146,86.26190476190476,9.976190476190476,29.547619047619047,16.523809523809526,21.61904761904762,10.095238095238095,32.404761904761905,42.5,22.785714285714285,8.952380952380953,4.809523809523809,16.142857142857142,22.285714285714285,102.78571428571429,115.0,Washington Wizards,41.4,86.44444444444444,9.577777777777778,24.2,18.133333333333333,22.644444444444446,10.688888888888888,32.22222222222222,42.91111111111111,24.644444444444446,8.555555555555555,4.822222222222222,13.644444444444444,21.355555555555554,110.5111111111111,120.0
201710190LAL,Los Angeles Clippers,39.08888888888889,83.82222222222222,10.511111111111111,27.711111111111112,18.666666666666668,25.42222222222222,9.244444444444444,33.48888888888889,42.733333333333334,21.333333333333332,6.822222222222222,3.8222222222222224,12.311111111111112,20.133333333333333,107.35555555555555,108.0,Los Angeles Lakers,40.404761904761905,87.33333333333333,9.166666666666666,25.333333333333332,17.214285714285715,22.976190476190474,11.5,32.642857142857146,44.142857142857146,22.0,8.238095238095237,3.761904761904762,14.047619047619047,19.80952380952381,107.19047619047619,92.0
201710190OKC,New York Knicks,38.73809523809524,89.61904761904762,8.357142857142858,24.714285714285715,17.5,22.023809523809526,12.166666666666666,33.285714285714285,45.45238095238095,21.928571428571427,6.976190476190476,5.5476190476190474,13.166666666666666,21.142857142857142,103.33333333333333,84.0,Oklahoma City Thunder,40.97727272727273,87.0909090909091,8.681818181818182,25.386363636363637,18.90909090909091,25.818181818181817,11.522727272727273,34.79545454545455,46.31818181818182,21.818181818181817,8.136363636363637,5.136363636363637,14.704545454545455,20.113636363636363,109.54545454545455,105.0
201710190TOR,Chicago Bulls,38.75555555555555,86.08888888888889,7.888888888888889,23.622222222222224,16.733333333333334,21.177777777777777,11.422222222222222,34.022222222222226,45.44444444444444,21.644444444444446,7.444444444444445,4.644444444444445,13.688888888888888,18.244444444444444,102.13333333333334,100.0,Toronto Raptors,39.84444444444444,83.95555555555555,9.377777777777778,23.88888888888889,21.4,26.533333333333335,11.088888888888889,33.22222222222222,44.31111111111111,19.6,7.911111111111111,5.4222222222222225,12.222222222222221,20.77777777777778,110.46666666666667,117.0
201710200BRK,Orlando Magic,39.095238095238095,87.54761904761905,8.952380952380953,26.928571428571427,15.238095238095237,20.238095238095237,9.30952380952381,32.73809523809524,42.04761904761905,23.0,7.261904761904762,4.404761904761905,13.404761904761905,19.666666666666668,102.38095238095238,121.0,Brooklyn Nets,37.61904761904762,85.95238095238095,10.571428571428571,31.80952380952381,19.095238095238095,24.38095238095238,9.69047619047619,35.42857142857143,45.11904761904762,21.095238095238095,7.238095238095238,4.880952380952381,16.238095238095237,20.80952380952381,104.9047619047619,126.0
201710200CHO,Atlanta Hawks,37.19565217391305,83.80434782608695,8.73913043478261,26.108695652173914,17.543478260869566,23.73913043478261,9.630434782608695,34.73913043478261,44.369565217391305,22.217391304347824,7.804347826086956,4.8478260869565215,15.23913043478261,18.41304347826087,100.67391304347827,91.0,Charlotte Hornets,38.11904761904762,85.07142857142857,10.0,28.642857142857142,20.404761904761905,25.61904761904762,9.023809523809524,35.19047619047619,44.214285714285715,23.952380952380953,6.738095238095238,5.285714285714286,10.238095238095237,15.80952380952381,106.64285714285714,109.0
201710200DAL,Sacramento Kings,37.5,83.07142857142857,8.523809523809524,23.261904761904763,16.857142857142858,22.452380952380953,9.571428571428571,32.5,42.07142857142857,22.30952380952381,7.571428571428571,4.166666666666667,13.904761904761905,20.452380952380953,100.38095238095238,93.0,Dallas Mavericks,36.18604651162791,81.86046511627907,10.69767441860465,29.790697674418606,16.302325581395348,19.88372093023256,8.116279069767442,32.325581395348834,40.44186046511628,20.930232558139537,7.558139534883721,3.8372093023255816,11.627906976744185,18.232558139534884,99.37209302325581,88.0
201710200IND,Portland Trail Blazers,38.6,86.04444444444445,9.755555555555556,26.77777777777778,19.08888888888889,23.933333333333334,10.244444444444444,33.62222222222222,43.86666666666667,20.022222222222222,7.022222222222222,5.2,13.533333333333333,22.177777777777777,106.04444444444445,114.0,Indiana Pacers,40.44444444444444,85.68888888888888,8.866666666666667,23.711111111111112,17.68888888888889,22.066666666666666,8.911111111111111,33.733333333333334,42.644444444444446,21.8,7.888888888888889,5.844444444444444,12.266666666666667,19.044444444444444,107.44444444444444,96.0
201710200MIL,Cleveland Cavaliers,38.84090909090909,84.56818181818181,12.977272727272727,34.06818181818182,17.681818181818183,22.977272727272727,9.136363636363637,33.40909090909091,42.54545454545455,20.681818181818183,6.340909090909091,3.659090909090909,13.727272727272727,18.886363636363637,108.3409090909091,116.0,Milwaukee Bucks,38.93333333333333,81.71111111111111,8.666666666666666,23.266666666666666,18.22222222222222,23.444444444444443,8.511111111111111,31.08888888888889,39.6,24.177777777777777,8.688888888888888,5.022222222222222,13.244444444444444,20.333333333333332,104.75555555555556,97.0
201710200MIN,Utah Jazz,37.26086956521739,80.3695652173913,9.108695652173912,25.217391304347824,16.304347826086957,21.630434782608695,9.58695652173913,33.19565217391305,42.78260869565217,20.52173913043478,6.8478260869565215,5.108695652173913,12.934782608695652,19.47826086956522,99.93478260869566,97.0,Minnesota Timberwolves,39.357142857142854,83.19047619047619,7.857142857142857,21.523809523809526,19.857142857142858,25.023809523809526,11.214285714285714,31.642857142857142,42.857142857142854,24.30952380952381,8.142857142857142,4.333333333333333,13.833333333333334,20.428571428571427,106.42857142857143,100.0
201710200NOP,Golden State Warriors,41.68181818181818,86.97727272727273,11.5,31.795454545454547,18.90909090909091,23.681818181818183,9.159090909090908,33.97727272727273,43.13636363636363,28.59090909090909,9.931818181818182,6.045454545454546,14.272727272727273,20.318181818181817,113.77272727272727,128.0,New Orleans Pelicans,40.166666666666664,88.21428571428571,9.952380952380953,28.357142857142858,17.642857142857142,23.047619047619047,8.880952380952381,36.5,45.38095238095238,23.738095238095237,8.0,6.0,11.880952380952381,18.261904761904763,107.92857142857143,120.0
201710200PHI,Boston Celtics,38.15217391304348,84.3913043478261,11.478260869565217,33.47826086956522,18.32608695652174,23.065217391304348,8.434782608695652,32.69565217391305,41.130434782608695,23.76086956521739,7.521739130434782,3.739130434782609,11.934782608695652,21.369565217391305,106.1086956521739,102.0,Philadelphia 76ers,37.23809523809524,84.61904761904762,10.404761904761905,30.214285714285715,17.261904761904763,22.214285714285715,9.714285714285714,33.69047619047619,43.404761904761905,24.69047619047619,7.833333333333333,5.428571428571429,15.833333333333334,21.785714285714285,102.14285714285714,92.0
201710200PHO,Los Angeles Lakers,38.38095238095238,87.61904761904762,8.595238095238095,25.904761904761905,16.952380952380953,22.476190476190474,11.119047619047619,31.952380952380953,43.07142857142857,19.88095238095238,8.19047619047619,4.095238095238095,15.238095238095237,21.714285714285715,102.30952380952381,132.0,Phoenix Suns,40.30232558139535,88.81395348837209,7.953488372093023,23.372093023255815,20.813953488372093,26.511627906976745,12.279069767441861,34.16279069767442,46.44186046511628,19.72093023255814,7.8604651162790695,5.674418604651163,15.093023255813954,24.325581395348838,109.37209302325581,130.0
